Jaar,Weeknr,Deze_week,Artiest,Titel,Vorige_week,Aantal_weken,Status,Id,Artist_Song,Song_ID
2023	46	4	Kenya Grace	STRANGERS	4	10		20233737
2023	46	5	Douwe Bob	THIS WORLD IS OUR HOME	6	11		20233638
2023	46	6	Anne-Marie feat. Shania Twain	UNHEALTHY	5	18		20232932
2023	46	7	Calvin Harris & Sam Smith	DESIRE	10	16		20233133
2023	46	8	Suzan & Freek & Claude	VAS-Y (GA MAAR)	9	10		20233715
2023	46	9	Taylor Swift	CRUEL SUMMER	7	9		20233838
2023	46	10	Lost Frequencies	THE FEELING	8	19		20232837
2023	46	11	Son Mieux	TONIGHT	17	5		20234229
2023	46	12	Kris Kross Amsterdam, Sera x Conor Maynard	STAY (NEVER LEAVE)	14	6		20234131
2023	46	13	Bebe Rexha & David Guetta	ONE IN A MILLION	13	15		20233236
2023	46	14	Racoon	NICKEL FOR GOODBYE	15	8		20233938
2023	46	15	Zo� Tauran	MONSTER	22	3		20234433
2023	46	16	Alok & Ava Max	CAR KEYS (AYLA)	11	20		20232739
2023	46	17	I�igo Quintero	SI NO EST�S	18	6		20234132
2023	46	18	Alok, The Chainsmokers & Mae Stephens	JUNGLE	19	7		20234028
2023	46	19	Nothing But Thieves	OVERCOME	16	27		20232032
2023	46	20	Ofenbach feat. Norma Jean Martine	OVERDRIVE	24	4		20234335
2023	46	21	Marshmello, P!nk & Sting	DREAMING	21	4		20234330
2023	46	22	Nathan Dawe, Joel Corry & Ella Henderson	0800 HEAVEN	12	21		20232636
2023	46	23	Dua Lipa	HOUDINI	0	1	NIEUW	20234623
2023	46	24	Bennett	VOIS SUR TON CHEMIN - TECHNO MIX	20	7		20234032
2023	46	25	Noah Kahan	STICK SEASON	32	2		20234532
2023	46	26	Loreen	IS IT LOVE	27	3		20234436
2023	46	27	Tino Martin & Mart Hoogkamer	HARTSLAG VAN DE STAD	28	6		20234136
2023	46	28	Tyla	WATER	26	6		20234135
2023	46	29	Dimitri Vegas & Like Mike x David Guetta x Afro Bros (with Akon)	SHE KNOWS	23	16		20233136
2023	46	30	Luke Combs	FAST CAR	25	11		20233633
2023	46	31	Kevin feat. S10	DE LEVEN	0	1	NIEUW	20234631
2023	46	32	Ed Sheeran	AMERICAN TOWN	35	3		20234439
2023	46	33	Post Malone	ENOUGH IS ENOUGH	33	5		20234239
2023	46	34	Purple Disco Machine, Duke Dumont & Nothing But Thieves	SOMETHING ON MY MIND	29	5		20234238
2023	46	35	Roxy Dekker	SATISFYER	0	1	NIEUW	20234635
2023	46	36	Chef'Special	MIRACLES	30	14		20233335
